"search_topic","year","month","hour","day_of_week","moment_of_day","image_license","superficie_px2","image_size_kb","image_com","image_views","page_num","private_collections","image_favs","image_favs_cat"
"Street art and graffiti",2022,11,12,"Saturday","Afternoon","Copyright",-0.912521350271885,-1.42795795614618,-2.04838842271872,-1.93129654991836,3,0,-2.74797227039527,"Very Low"
"Street art and graffiti",2008,3,18,"Sunday","Evening","Copyright",-1.31025168898882,-1.10229913128737,-0.466703970281082,-1.55794221367185,3,0,-1.51028748705253,"Very Low"
"Street art and graffiti",2010,11,21,"Monday","Night","Copyright",0.689396114427538,-0.194952699327733,-0.401233803721672,-0.770558846754388,3,0,-0.966532097073844,"Very Low"
"Street art and graffiti",2009,4,18,"Wednesday","Evening","Copyright",1.0762165828093,0.392513712701821,0.566472106895086,-0.952107202908094,3,0,-0.986442509268348,"Very Low"
"Street art and graffiti",2013,10,21,"Tuesday","Night","Copyright",0.153270423536399,-0.00903594960897262,-0.466703970281082,-0.694417511409344,3,0,-0.695876794143923,"Very Low"
"Street art and graffiti",2010,4,9,"Tuesday","Morning","Copyright",-0.862504646965519,-0.607399249197551,-0.188183163622543,-1.32740128583674,3,0,-1.4351626936651,"Very Low"
"Street art and graffiti",2007,4,2,"Saturday","Night","Copyright",0.672844274033551,0.505317020321465,-0.143850567282366,-0.251087355988213,3,0,-0.256714266031852,"Low"
"Street art and graffiti",2008,5,14,"Thursday","Afternoon","Copyright",0.800300479982518,0.310492938988564,0.332283896576724,-0.628691575829555,3,0,-0.613862264305308,"Very Low"
"Street art and graffiti",2008,8,5,"Monday","Morning","Copyright",-1.49744118111183,2.45405045617665,-0.619985031141455,-1.5945924890426,3,0,-1.63023153550615,"Very Low"
"Street art and graffiti",2008,3,18,"Wednesday","Evening","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",0.671329462442704,0.831845718944358,-0.539077881683464,-0.952107202908094,3,0,-1.51028748705253,"Very Low"
"Street art and graffiti",2006,11,19,"Friday","Evening","Copyright",-0.334525909052827,-0.942423585789791,-0.71170999204265,-1.03982797176065,3,0,-1.48406181402397,"Very Low"
"Street art and graffiti",2019,8,11,"Sunday","Morning","Copyright",-1.49744118111183,-1.55107015137894,-2.04838842271872,-2.52220650276958,3,0,-2.37539202543223,"Very Low"
"Street art and graffiti",2008,12,0,"Wednesday","Night","Copyright",-1.170576337405,-1.53914815170263,-0.71170999204265,-1.41124338573648,3,0,-1.63023153550615,"Very Low"
"Street art and graffiti",2011,5,7,"Friday","Morning","Copyright",1.18696311694134,0.849859745720535,-1.29373315220109,-1.55794221367185,3,0,-1.93950108180647,"Very Low"
"Street art and graffiti",2013,8,20,"Saturday","Evening","Copyright",-0.802961503016481,-0.476668490475105,-0.71170999204265,-1.62201621568563,3,0,-1.3692615337393,"Very Low"
"Street art and graffiti",2006,10,18,"Monday","Evening","Copyright",-1.36376418145219,-0.672772259928337,-0.188183163622543,-1.1471784522704,3,0,-1.63023153550615,"Very Low"
"Street art and graffiti",2006,12,1,"Sunday","Night","Copyright",-0.808970727365547,-1.73134908625845,-0.0258037335929871,-1.17822416117335,3,0,-1.32942704087381,"Very Low"
"Street art and graffiti",2007,8,14,"Thursday","Afternoon","Copyright",-1.73303751851966,-1.39732010241741,-0.188183163622543,-1.06450544576061,3,0,-1.07439654342677,"Very Low"
"Street art and graffiti",2008,6,17,"Monday","Evening","Copyright",-0.155239873211964,-0.447359975511224,0.0749006601374176,-1.09051674892444,4,0,-0.893536097248052,"Very Low"
"Street art and graffiti",2008,6,18,"Saturday","Evening","Copyright",-0.340018422600662,-1.24362240134672,-0.539077881683464,-1.37323532291751,4,0,-1.16527839685122,"Very Low"
